recency,frequency,total_value,bank_approved,bank_err,bank_invalid_card,bank_insufficient_fund,bank_do_not_honor,bank_lost_card,amount_high,is_fraud,channel_master,channel_visa,channel_amex
46,20,130100.0,18,0,0,0,0,2,0,0,0,20,0
280,1,118650.0,1,0,0,0,0,0,1,0,1,0,0
8,40,137720.0,2,0,0,32,6,0,0,0,40,0,0
91,6,94662.0,5,0,0,0,1,0,6,0,0,6,0
68,40,400000.0,0,0,0,39,0,1,0,0,0,40,0
1,77,1019135.0,4,0,0,72,1,0,47,0,0,77,0
1,301,1031084.0,0,0,0,298,3,0,0,0,0,301,0
321,3,72000.0,3,0,0,0,0,0,3,0,0,3,0
316,1,24000.0,1,0,0,0,0,0,1,0,0,1,0
25,9,20304.0,8,0,0,1,0,0,0,0,0,9,0
77,1,6000.0,1,0,0,0,0,0,0,0,0,1,0
112,2,4400.0,2,0,0,0,0,0,0,0,0,2,0
132,1,2200.0,1,0,0,0,0,0,0,0,0,1,0
300,2,4400.0,1,0,0,0,0,1,0,0,0,2,0
269,9,119295.0,5,0,0,4,0,0,9,0,0,9,0
25,9,33228.0,8,0,0,1,0,0,0,0,0,9,0
258,61,302134.64000000013,4,0,0,56,1,0,1,0,61,0,0
218,52,908673.6799999994,2,0,0,19,0,31,43,0,0,52,0
151,146,1243015.62,6,1,0,106,33,0,71,0,0,146,0
1,304,1938682.7699999993,1,0,0,300,3,0,163,0,304,0,0
167,178,1995674.8999999962,5,0,0,173,0,0,92,0,0,178,0
1,224,2554251.560000005,0,0,0,223,0,1,219,0,0,224,0
284,8,61170.659999999996,3,0,0,5,0,0,0,0,0,8,0
24,171,1027233.6799999974,0,0,0,170,1,0,37,0,171,0,0
14,199,1256836.6000000013,0,0,0,192,7,0,19,0,199,0,0
7,115,1227783.6099999985,0,0,0,0,105,10,107,0,0,115,0
190,51,199950.48000000004,1,0,0,50,0,0,0,0,0,51,0
284,41,401260.9699999999,5,0,0,36,0,0,5,0,0,41,0
1,13,38190.0,7,0,0,2,4,0,0,0,13,0,0
8,40,12956.879999999996,1,0,0,0,0,39,0,0,0,40,0
305,9,135254.19,1,0,0,8,0,0,8,0,0,9,0
147,1,4000.0,0,0,0,0,1,0,0,0,0,1,0
330,1,4010.0,1,0,0,0,0,0,0,0,0,1,0
19,8,39020.0,3,0,0,1,4,0,0,0,8,0,0
147,1,4000.0,1,0,0,0,0,0,0,0,1,0,0
330,1,10650.0,1,0,0,0,0,0,1,0,0,1,0
330,1,10000.0,1,0,0,0,0,0,0,0,0,1,0
217,2,30000.0,2,0,0,0,0,0,1,0,0,2,0
262,2,45680.0,2,0,0,0,0,0,2,0,0,2,0
16,11,96331.0,11,0,0,0,0,0,0,0,0,11,0
314,7,7.0,0,7,0,0,0,0,0,0,0,7,0
327,3,120.0,2,0,0,0,0,1,0,0,0,3,0
330,3,300.0,0,0,3,0,0,0,0,0,3,0,0
24,92,912076.1399999992,9,0,0,69,14,0,60,0,0,92,0
266,6,21210.0,6,0,0,0,0,0,0,0,6,0,0
330,1,6000.0,1,0,0,0,0,0,0,0,0,1,0
7,76,24617.559999999976,2,0,0,72,2,0,0,0,76,0,0
26,13,4211.049999999999,11,0,0,2,0,0,0,0,0,13,0
294,2,9000.0,2,0,0,0,0,0,0,0,0,2,0
314,1,24000.0,1,0,0,0,0,0,1,0,1,0,0
305,1,24000.0,1,0,0,0,0,0,1,0,1,0,0
19,22,224400.0,1,0,0,20,1,0,22,0,0,22,0
330,1,10.0,0,0,0,0,0,1,0,0,0,1,0
26,12,3887.159999999999,11,0,0,0,1,0,0,0,0,12,0
311,1,10.0,0,1,0,0,0,0,0,0,0,1,0
330,3,15.0,0,0,0,0,0,3,0,0,0,3,0
311,1,10.0,1,0,0,0,0,0,0,0,0,1,0
330,1,5.0,0,0,0,0,1,0,0,0,1,0,0
260,4,1296.2,2,0,0,0,2,0,0,0,0,4,0
57,9,2915.1699999999996,8,0,0,1,0,0,0,0,9,0,0
250,1,902.87,0,0,1,0,0,0,0,0,1,0,0
217,2,3.0,0,0,2,0,0,0,0,0,2,0,0
228,1,1.0,1,0,0,0,0,0,0,0,0,0,1
174,1,880.0,0,0,1,0,0,0,0,0,1,0,0
172,1,880.0,0,0,1,0,0,0,0,0,1,0,0
174,1,970.0,0,0,1,0,0,0,0,0,1,0,0
311,1,5751.0,1,0,0,0,0,0,0,0,0,1,0
68,3,4480.0,3,0,0,0,0,0,0,0,0,3,0
303,1,3016.0,1,0,0,0,0,0,0,0,0,1,0
175,1,980.0,1,0,0,0,0,0,0,0,0,1,0
173,1,1610.0,1,0,0,0,0,0,0,0,0,1,0
175,1,940.0,1,0,0,0,0,0,0,0,0,1,0
173,1,1250.0,1,0,0,0,0,0,0,0,0,1,0
327,1,37500.0,1,0,0,0,0,0,1,0,0,1,0
310,1,2590.0,1,0,0,0,0,0,0,0,0,1,0
175,1,1180.0,1,0,0,0,0,0,0,0,0,1,0
319,1,2298.0,1,0,0,0,0,0,0,0,0,1,0
175,1,1580.0,1,0,0,0,0,0,0,0,0,1,0
303,1,2303.0,1,0,0,0,0,0,0,0,0,1,0
174,1,1110.0,1,0,0,0,0,0,0,0,0,1,0
173,1,1600.0,1,0,0,0,0,0,0,0,0,1,0
174,1,2580.0,1,0,0,0,0,0,0,0,0,1,0
158,1,1440.0,1,0,0,0,0,0,0,0,0,1,0
300,10,242393.0,10,0,0,0,0,0,8,0,0,10,0
328,1,1390.0,1,0,0,0,0,0,0,0,0,1,0
179,1,750.0,1,0,0,0,0,0,0,0,0,1,0
176,1,1570.0,1,0,0,0,0,0,0,0,0,1,0
173,1,1600.0,1,0,0,0,0,0,0,0,0,1,0
174,1,1230.0,1,0,0,0,0,0,0,0,0,1,0
175,1,1370.0,0,0,0,0,1,0,0,0,0,1,0
174,1,2270.0,1,0,0,0,0,0,0,0,0,1,0
305,1,128840.0,1,0,0,0,0,0,1,0,0,1,0
175,1,1030.0,1,0,0,0,0,0,0,0,0,1,0
304,1,3532.0,1,0,0,0,0,0,0,0,0,1,0
176,1,1850.0,1,0,0,0,0,0,0,0,0,1,0
175,1,2020.0,1,0,0,0,0,0,0,0,0,1,0
169,2,3670.0,2,0,0,0,0,0,0,0,0,2,0
176,1,1180.0,1,0,0,0,0,0,0,0,0,1,0
169,2,1470.0,2,0,0,0,0,0,0,0,0,2,0
174,1,900.0,1,0,0,0,0,0,0,0,0,1,0
155,1,750.0,1,0,0,0,0,0,0,0,0,1,0
163,1,1470.0,1,0,0,0,0,0,0,0,0,1,0
176,1,1980.0,1,0,0,0,0,0,0,0,0,1,0
301,1,5467.0,1,0,0,0,0,0,0,0,0,1,0
175,1,1110.0,1,0,0,0,0,0,0,0,0,1,0
163,1,1470.0,0,0,0,0,0,1,0,0,0,1,0
314,2,6560.0,2,0,0,0,0,0,0,0,0,2,0
174,1,1030.0,1,0,0,0,0,0,0,0,0,1,0
172,2,2640.0,2,0,0,0,0,0,0,0,0,2,0
329,1,5785.0,1,0,0,0,0,0,0,0,0,1,0
305,2,12500.0,2,0,0,0,0,0,1,0,0,2,0
325,1,3516.0,1,0,0,0,0,0,0,0,0,1,0
310,1,8500.0,1,0,0,0,0,0,0,0,0,1,0
305,1,24000.0,1,0,0,0,0,0,1,0,0,1,0
176,1,1040.0,1,0,0,0,0,0,0,0,0,1,0
308,2,2860.0,2,0,0,0,0,0,0,0,0,2,0
319,1,16798.0,1,0,0,0,0,0,1,0,0,1,0
57,1,899.0,1,0,0,0,0,0,0,0,0,1,0
171,1,1030.0,1,0,0,0,0,0,0,0,0,1,0
171,1,1230.0,1,0,0,0,0,0,0,0,0,1,0
322,1,7000.0,0,0,0,1,0,0,0,0,0,1,0
127,1,910.0,1,0,0,0,0,0,0,0,0,1,0
170,3,3370.0,3,0,0,0,0,0,0,0,0,3,0
171,2,2430.0,2,0,0,0,0,0,0,0,0,2,0
313,1,2233.0,1,0,0,0,0,0,0,0,0,1,0
320,2,3220.0,2,0,0,0,0,0,0,0,0,2,0
299,1,12500.0,1,0,0,0,0,0,1,0,0,1,0
300,1,10100.0,1,0,0,0,0,0,1,0,0,1,0
302,1,8300.0,1,0,0,0,0,0,0,0,0,1,0
254,2,2840.0,2,0,0,0,0,0,0,0,0,2,0
321,1,6250.0,1,0,0,0,0,0,0,0,0,1,0
303,1,20271.0,1,0,0,0,0,0,1,0,0,1,0
310,1,3700.0,1,0,0,0,0,0,0,0,0,1,0
322,1,10300.0,1,0,0,0,0,0,1,0,0,1,0
175,1,840.0,1,0,0,0,0,0,0,0,0,1,0
320,1,8500.0,1,0,0,0,0,0,0,0,0,1,0
303,1,2280.0,1,0,0,0,0,0,0,0,0,1,0
321,1,6010.0,1,0,0,0,0,0,0,0,0,1,0
165,1,1400.0,1,0,0,0,0,0,0,0,0,1,0
315,1,22500.0,1,0,0,0,0,0,1,0,0,1,0
305,1,3376.0,1,0,0,0,0,0,0,0,0,1,0
315,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
167,2,1380.0,2,0,0,0,0,0,0,0,0,2,0
174,1,1100.0,1,0,0,0,0,0,0,0,0,1,0
329,1,22568.0,1,0,0,0,0,0,1,0,0,1,0
173,3,1990.0,3,0,0,0,0,0,0,0,0,3,0
307,2,4000.0,2,0,0,0,0,0,0,0,0,2,0
163,3,5600.0,3,0,0,0,0,0,0,0,0,3,0
172,1,2090.0,1,0,0,0,0,0,0,0,0,1,0
174,1,1310.0,1,0,0,0,0,0,0,0,0,1,0
176,1,930.0,1,0,0,0,0,0,0,0,0,1,0
192,2,2400.0,1,0,0,1,0,0,0,0,0,2,0
328,1,10714.0,1,0,0,0,0,0,1,0,0,1,0
175,1,1020.0,1,0,0,0,0,0,0,0,0,1,0
57,1,899.0,1,0,0,0,0,0,0,0,0,1,0
174,1,2360.0,1,0,0,0,0,0,0,0,0,1,0
176,1,410.0,1,0,0,0,0,0,0,0,0,1,0
304,1,3200.0,1,0,0,0,0,0,0,0,0,1,0
327,1,2230.0,1,0,0,0,0,0,0,0,0,1,0
311,1,5230.0,1,0,0,0,0,0,0,0,0,1,0
321,1,10830.0,1,0,0,0,0,0,1,0,0,1,0
164,2,3220.0,2,0,0,0,0,0,0,0,0,2,0
311,1,200.0,1,0,0,0,0,0,0,0,0,1,0
320,1,14360.0,1,0,0,0,0,0,1,0,0,1,0
309,1,3068.0,1,0,0,0,0,0,0,0,0,1,0
309,1,9562.0,0,0,0,1,0,0,0,0,0,1,0
300,1,123948.0,1,0,0,0,0,0,1,0,0,1,0
321,3,8310.0,3,0,0,0,0,0,0,0,0,3,0
167,2,2220.0,2,0,0,0,0,0,0,0,0,2,0
174,1,1460.0,1,0,0,0,0,0,0,0,0,1,0
174,2,2170.0,2,0,0,0,0,0,0,0,0,2,0
176,1,1370.0,1,0,0,0,0,0,0,0,0,1,0
174,1,1760.0,1,0,0,0,0,0,0,0,0,1,0
174,1,980.0,1,0,0,0,0,0,0,0,0,1,0
176,1,1550.0,1,0,0,0,0,0,0,0,0,1,0
173,1,1040.0,1,0,0,0,0,0,0,0,0,1,0
176,1,770.0,1,0,0,0,0,0,0,0,0,1,0
173,1,810.0,1,0,0,0,0,0,0,0,0,1,0
306,2,1940.0,2,0,0,0,0,0,0,0,0,2,0
173,1,2420.0,1,0,0,0,0,0,0,0,0,1,0
174,1,950.0,1,0,0,0,0,0,0,0,0,1,0
181,1,1190.0,1,0,0,0,0,0,0,0,0,1,0
176,2,2690.0,2,0,0,0,0,0,0,0,0,2,0
321,1,1350.0,1,0,0,0,0,0,0,0,0,1,0
301,4,11742.0,4,0,0,0,0,0,0,0,0,4,0
175,3,3030.0,3,0,0,0,0,0,0,0,0,3,0
327,1,1750.0,0,0,0,0,0,1,0,0,0,1,0
330,1,8080.0,1,0,0,0,0,0,0,0,0,1,0
176,1,1220.0,1,0,0,0,0,0,0,0,0,1,0
176,1,1610.0,1,0,0,0,0,0,0,0,0,1,0
327,1,2900.0,1,0,0,0,0,0,0,0,0,1,0
175,1,1550.0,1,0,0,0,0,0,0,0,0,1,0
174,1,1330.0,1,0,0,0,0,0,0,0,0,1,0
176,1,1240.0,1,0,0,0,0,0,0,0,0,1,0
173,1,1090.0,1,0,0,0,0,0,0,0,0,1,0
175,1,1310.0,1,0,0,0,0,0,0,0,0,1,0
176,1,900.0,1,0,0,0,0,0,0,0,0,1,0
175,1,1050.0,1,0,0,0,0,0,0,0,0,1,0
57,19,15550.0,19,0,0,0,0,0,0,0,0,19,0
175,1,900.0,1,0,0,0,0,0,0,0,0,1,0
173,2,1900.0,2,0,0,0,0,0,0,0,0,2,0
115,1,1250.0,1,0,0,0,0,0,0,0,0,1,0
318,1,78045.0,1,0,0,0,0,0,1,0,0,1,0
310,1,3310.0,0,0,0,0,0,1,0,0,0,1,0
175,1,1250.0,1,0,0,0,0,0,0,0,0,1,0
158,2,1800.0,2,0,0,0,0,0,0,0,0,2,0
166,2,1860.0,2,0,0,0,0,0,0,0,0,2,0
175,1,610.0,1,0,0,0,0,0,0,0,0,1,0
175,1,1200.0,1,0,0,0,0,0,0,0,0,1,0
319,1,15000.0,1,0,0,0,0,0,1,0,0,1,0
302,1,15000.0,1,0,0,0,0,0,1,0,0,1,0
176,1,1200.0,1,0,0,0,0,0,0,0,0,1,0
305,1,3532.0,0,0,0,0,0,1,0,0,0,1,0
175,1,770.0,1,0,0,0,0,0,0,0,0,1,0
187,3,5650.0,3,0,0,0,0,0,0,0,0,3,0
176,1,870.0,1,0,0,0,0,0,0,0,0,1,0
303,1,21910.0,1,0,0,0,0,0,1,0,0,1,0
174,1,1140.0,1,0,0,0,0,0,0,0,0,1,0
313,1,25368.0,1,0,0,0,0,0,1,0,0,1,0
318,1,1750.0,1,0,0,0,0,0,0,0,0,1,0
179,1,870.0,1,0,0,0,0,0,0,0,0,1,0
298,1,35928.0,1,0,0,0,0,0,1,0,0,1,0
176,1,810.0,1,0,0,0,0,0,0,0,0,1,0
175,1,1400.0,1,0,0,0,0,0,0,0,0,1,0
316,1,5300.0,1,0,0,0,0,0,0,0,0,1,0
318,1,1010.0,1,0,0,0,0,0,0,0,0,1,0
302,2,2230.0,2,0,0,0,0,0,0,0,0,2,0
308,1,5381.0,1,0,0,0,0,0,0,0,0,1,0
303,1,10650.0,0,0,0,1,0,0,1,0,0,1,0
59,1,1500.0,1,0,0,0,0,0,0,0,0,1,0
175,1,1260.0,1,0,0,0,0,0,0,0,0,1,0
175,1,910.0,1,0,0,0,0,0,0,0,0,1,0
174,1,1030.0,1,0,0,0,0,0,0,0,0,1,0
175,2,5180.0,2,0,0,0,0,0,0,0,0,2,0
173,1,1130.0,1,0,0,0,0,0,0,0,0,1,0
151,3,5110.0,3,0,0,0,0,0,0,0,0,3,0
175,1,3080.0,1,0,0,0,0,0,0,0,0,1,0
175,1,990.0,1,0,0,0,0,0,0,0,0,1,0
171,2,1820.0,2,0,0,0,0,0,0,0,0,2,0
176,2,1260.0,2,0,0,0,0,0,0,0,0,2,0
319,1,1450.0,1,0,0,0,0,0,0,0,0,1,0
169,2,2280.0,1,0,0,0,1,0,0,0,0,2,0
260,4,2690.0,4,0,0,0,0,0,0,0,0,4,0
158,1,2330.0,1,0,0,0,0,0,0,0,0,1,0
175,2,2020.0,2,0,0,0,0,0,0,0,0,2,0
173,1,1230.0,1,0,0,0,0,0,0,0,0,1,0
304,1,84000.0,0,0,0,1,0,0,1,0,0,1,0
176,1,410.0,0,0,0,0,1,0,0,0,0,1,0
176,1,610.0,1,0,0,0,0,0,0,0,0,1,0
176,1,670.0,1,0,0,0,0,0,0,0,0,1,0
173,1,1570.0,1,0,0,0,0,0,0,0,0,1,0
172,1,1210.0,1,0,0,0,0,0,0,0,0,1,0
192,1,1200.0,0,0,0,0,1,0,0,0,0,1,0
192,7,70.0,7,0,0,0,0,0,0,0,0,7,0
159,1,870.0,0,0,0,0,1,0,0,0,0,1,0
176,1,1250.0,1,0,0,0,0,0,0,0,0,1,0
168,2,2230.0,2,0,0,0,0,0,0,0,0,2,0
159,3,4970.0,3,0,0,0,0,0,0,0,0,3,0
323,1,12684.0,0,0,1,0,0,0,1,0,0,1,0
326,1,700.0,1,0,0,0,0,0,0,0,0,1,0
194,2,20.0,2,0,0,0,0,0,0,0,0,2,0
305,1,47000.0,1,0,0,0,0,0,1,0,0,1,0
326,1,5462.0,1,0,0,0,0,0,0,0,0,1,0
175,1,610.0,1,0,0,0,0,0,0,0,0,1,0
172,2,1780.0,2,0,0,0,0,0,0,0,0,2,0
174,2,2150.0,2,0,0,0,0,0,0,0,0,2,0
176,1,1160.0,1,0,0,0,0,0,0,0,0,1,0
175,1,1320.0,1,0,0,0,0,0,0,0,0,1,0
173,1,1230.0,1,0,0,0,0,0,0,0,0,1,0
160,1,760.0,1,0,0,0,0,0,0,0,0,1,0
161,8,11380.0,7,0,0,0,1,0,0,0,0,8,0
199,6,21030.0,6,0,0,0,0,0,0,0,0,6,0
173,1,1530.0,1,0,0,0,0,0,0,0,0,1,0
329,1,1580.0,1,0,0,0,0,0,0,0,0,1,0
328,1,1090.0,1,0,0,0,0,0,0,0,0,1,0
174,1,1030.0,1,0,0,0,0,0,0,0,0,1,0
176,1,1530.0,1,0,0,0,0,0,0,0,0,1,0
175,1,1720.0,1,0,0,0,0,0,0,0,0,1,0
174,4,11550.0,4,0,0,0,0,0,0,0,0,4,0
175,1,970.0,1,0,0,0,0,0,0,0,0,1,0
174,1,770.0,0,0,0,0,0,1,0,0,0,1,0
318,2,4680.0,0,0,0,0,0,2,0,0,0,2,0
192,1,1400.0,0,0,0,0,0,1,0,0,0,1,0
161,1,1500.0,1,0,0,0,0,0,0,0,0,1,0
175,1,2650.0,1,0,0,0,0,0,0,0,0,1,0
191,1,1400.0,1,0,0,0,0,0,0,0,0,1,0
327,1,2850.0,1,0,0,0,0,0,0,0,0,1,0
303,1,2305.0,1,0,0,0,0,0,0,0,0,1,0
305,1,4000.0,1,0,0,0,0,0,0,0,0,1,0
292,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
175,2,2170.0,1,0,0,0,1,0,0,0,0,2,0
162,1,790.0,1,0,0,0,0,0,0,0,0,1,0
176,1,960.0,1,0,0,0,0,0,0,0,0,1,0
161,2,2170.0,2,0,0,0,0,0,0,0,0,2,0
49,7,12560.0,7,0,0,0,0,0,0,0,0,7,0
153,1,650.0,1,0,0,0,0,0,0,0,0,1,0
175,1,1020.0,1,0,0,0,0,0,0,0,0,1,0
310,1,3310.0,1,0,0,0,0,0,0,0,0,1,0
173,1,810.0,1,0,0,0,0,0,0,0,0,1,0
179,1,610.0,1,0,0,0,0,0,0,0,0,1,0
173,2,4210.0,2,0,0,0,0,0,0,0,0,2,0
311,1,1320.0,1,0,0,0,0,0,0,0,0,1,0
311,4,15000.0,4,0,0,0,0,0,0,0,0,4,0
171,2,2520.0,2,0,0,0,0,0,0,0,0,2,0
151,1,1270.0,1,0,0,0,0,0,0,0,0,1,0
176,1,850.0,1,0,0,0,0,0,0,0,0,1,0
175,1,850.0,1,0,0,0,0,0,0,0,0,1,0
315,1,1040.0,1,0,0,0,0,0,0,0,0,1,0
176,1,940.0,1,0,0,0,0,0,0,0,0,1,0
305,1,4200.0,1,0,0,0,0,0,0,0,0,1,0
322,1,28874.0,1,0,0,0,0,0,1,0,0,1,0
175,1,790.0,1,0,0,0,0,0,0,0,0,1,0
329,1,1390.0,0,0,0,0,0,1,0,0,0,1,0
305,2,43714.0,0,0,0,0,0,2,2,0,0,2,0
302,3,15240.0,0,0,0,0,0,3,0,0,0,3,0
311,1,3900.0,0,0,0,0,0,1,0,0,0,1,0
321,1,7020.0,0,0,0,0,0,1,0,0,0,1,0
107,4,5220.0,4,0,0,0,0,0,0,0,0,4,0
323,2,14369.0,2,0,0,0,0,0,0,0,0,2,0
300,5,61830.0,5,0,0,0,0,0,2,0,0,5,0
174,1,690.0,1,0,0,0,0,0,0,0,0,1,0
300,1,25724.0,1,0,0,0,0,0,1,0,0,1,0
311,2,13576.0,2,0,0,0,0,0,0,0,0,2,0
172,1,860.0,1,0,0,0,0,0,0,0,0,1,0
175,1,1060.0,1,0,0,0,0,0,0,0,0,1,0
174,1,1150.0,1,0,0,0,0,0,0,0,0,1,0
302,2,5330.0,2,0,0,0,0,0,0,0,0,2,0
181,1,820.0,1,0,0,0,0,0,0,0,0,1,0
322,1,3280.0,1,0,0,0,0,0,0,0,0,1,0
175,1,1380.0,1,0,0,0,0,0,0,0,0,1,0
176,1,3020.0,1,0,0,0,0,0,0,0,0,1,0
159,4,4390.0,4,0,0,0,0,0,0,0,0,4,0
171,1,1380.0,1,0,0,0,0,0,0,0,0,1,0
306,1,121561.0,1,0,0,0,0,0,1,0,0,1,0
163,1,460.0,1,0,0,0,0,0,0,0,0,1,0
174,1,1460.0,1,0,0,0,0,0,0,0,0,1,0
175,1,2630.0,1,0,0,0,0,0,0,0,0,1,0
158,2,2300.0,2,0,0,0,0,0,0,0,0,2,0
176,3,3270.0,3,0,0,0,0,0,0,0,0,3,0
175,1,1630.0,1,0,0,0,0,0,0,0,0,1,0
175,1,1070.0,1,0,0,0,0,0,0,0,0,1,0
310,2,5000.0,1,0,0,0,1,0,0,0,0,2,0
167,2,2360.0,0,0,0,0,2,0,0,0,0,2,0
176,1,3130.0,1,0,0,0,0,0,0,0,0,1,0
158,1,430.0,0,0,0,0,1,0,0,0,0,1,0
305,1,154745.0,1,0,0,0,0,0,1,0,0,1,0
172,1,840.0,1,0,0,0,0,0,0,0,0,1,0
315,1,18970.0,1,0,0,0,0,0,1,0,0,1,0
304,1,6250.0,1,0,0,0,0,0,0,0,0,1,0
175,1,1270.0,1,0,0,0,0,0,0,0,0,1,0
306,1,6000.0,1,0,0,0,0,0,0,0,0,1,0
316,2,1940.0,2,0,0,0,0,0,0,0,0,2,0
176,1,1100.0,1,0,0,0,0,0,0,0,0,1,0
322,1,65868.0,1,0,0,0,0,0,1,0,0,1,0
310,2,4000.0,2,0,0,0,0,0,0,0,0,2,0
328,1,2720.0,1,0,0,0,0,0,0,0,0,1,0
319,1,2350.0,1,0,0,0,0,0,0,0,0,1,0
192,1,1200.0,1,0,0,0,0,0,0,0,0,1,0
173,1,1120.0,1,0,0,0,0,0,0,0,0,1,0
176,1,450.0,1,0,0,0,0,0,0,0,0,1,0
307,1,10.0,1,0,0,0,0,0,0,0,0,1,0
328,1,2200.0,1,0,0,0,0,0,0,0,0,1,0
304,2,7800.0,2,0,0,0,0,0,0,0,0,2,0
328,1,11240.0,1,0,0,0,0,0,1,0,0,1,0
176,1,3510.0,1,0,0,0,0,0,0,0,0,1,0
303,1,18666.0,1,0,0,0,0,0,1,0,0,1,0
174,1,2010.0,1,0,0,0,0,0,0,0,0,1,0
305,1,43392.0,1,0,0,0,0,0,1,0,0,1,0
175,1,1810.0,1,0,0,0,0,0,0,0,0,1,0
176,1,1660.0,1,0,0,0,0,0,0,0,0,1,0
174,1,1470.0,1,0,0,0,0,0,0,0,0,1,0
172,1,1410.0,1,0,0,0,0,0,0,0,0,1,0
157,1,700.0,1,0,0,0,0,0,0,0,0,1,0
176,1,750.0,1,0,0,0,0,0,0,0,0,1,0
329,1,1030.0,1,0,0,0,0,0,0,0,0,1,0
174,1,740.0,1,0,0,0,0,0,0,0,0,1,0
175,1,1780.0,1,0,0,0,0,0,0,0,1,0,0
299,1,5101.0,1,0,0,0,0,0,0,0,1,0,0
324,1,5000.0,1,0,0,0,0,0,0,0,1,0,0
156,4,3510.0,4,0,0,0,0,0,0,0,4,0,0
175,2,2380.0,2,0,0,0,0,0,0,0,2,0,0
174,1,1420.0,1,0,0,0,0,0,0,0,1,0,0
172,2,3940.0,2,0,0,0,0,0,0,0,2,0,0
173,1,650.0,1,0,0,0,0,0,0,0,1,0,0
166,2,4180.0,2,0,0,0,0,0,0,0,2,0,0
172,1,1150.0,1,0,0,0,0,0,0,0,1,0,0
175,1,960.0,1,0,0,0,0,0,0,0,1,0,0
172,1,1210.0,1,0,0,0,0,0,0,0,1,0,0
236,1,2020.0,1,0,0,0,0,0,0,0,1,0,0
92,12,26620.0,12,0,0,0,0,0,0,0,12,0,0
173,1,3870.0,1,0,0,0,0,0,0,0,1,0,0
173,1,1250.0,1,0,0,0,0,0,0,0,1,0,0
172,1,730.0,1,0,0,0,0,0,0,0,1,0,0
175,1,880.0,1,0,0,0,0,0,0,0,1,0,0
144,2,4120.0,2,0,0,0,0,0,0,0,2,0,0
155,2,1340.0,2,0,0,0,0,0,0,0,2,0,0
172,1,1180.0,1,0,0,0,0,0,0,0,1,0,0
176,1,1190.0,1,0,0,0,0,0,0,0,1,0,0
173,1,840.0,1,0,0,0,0,0,0,0,1,0,0
305,1,1750.0,1,0,0,0,0,0,0,0,1,0,0
172,2,1490.0,2,0,0,0,0,0,0,0,2,0,0
192,1,1400.0,1,0,0,0,0,0,0,0,1,0,0
312,1,6472.0,1,0,0,0,0,0,0,0,1,0,0
172,1,880.0,1,0,0,0,0,0,0,0,1,0,0
301,1,15000.0,1,0,0,0,0,0,1,0,1,0,0
300,1,8500.0,1,0,0,0,0,0,0,0,1,0,0
316,3,100414.0,2,0,0,0,0,1,3,0,3,0,0
175,1,1170.0,1,0,0,0,0,0,0,0,1,0,0
304,1,4997.0,1,0,0,0,0,0,0,0,1,0,0
324,1,1150.0,1,0,0,0,0,0,0,0,1,0,0
176,1,490.0,1,0,0,0,0,0,0,0,1,0,0
176,1,760.0,1,0,0,0,0,0,0,0,1,0,0
176,1,890.0,1,0,0,0,0,0,0,0,1,0,0
175,1,790.0,1,0,0,0,0,0,0,0,1,0,0
176,1,1300.0,1,0,0,0,0,0,0,0,1,0,0
174,2,2480.0,2,0,0,0,0,0,0,0,2,0,0
175,2,2930.0,2,0,0,0,0,0,0,0,2,0,0
307,1,1341.0,1,0,0,0,0,0,0,0,1,0,0
60,1,599.0,1,0,0,0,0,0,0,0,1,0,0
153,2,2440.0,2,0,0,0,0,0,0,0,2,0,0
176,1,610.0,1,0,0,0,0,0,0,0,1,0,0
174,1,880.0,1,0,0,0,0,0,0,0,1,0,0
174,1,550.0,1,0,0,0,0,0,0,0,1,0,0
174,1,1390.0,1,0,0,0,0,0,0,0,1,0,0
175,1,1530.0,1,0,0,0,0,0,0,0,1,0,0
173,1,1750.0,1,0,0,0,0,0,0,0,1,0,0
174,1,1270.0,1,0,0,0,0,0,0,0,1,0,0
174,1,880.0,1,0,0,0,0,0,0,0,1,0,0
174,1,1200.0,1,0,0,0,0,0,0,0,1,0,0
192,1,1400.0,1,0,0,0,0,0,0,0,1,0,0
271,3,2430.0,3,0,0,0,0,0,0,0,3,0,0
166,2,3440.0,2,0,0,0,0,0,0,0,2,0,0
176,1,1380.0,1,0,0,0,0,0,0,0,1,0,0
321,1,3100.0,1,0,0,0,0,0,0,0,1,0,0
320,1,13000.0,1,0,0,0,0,0,1,0,1,0,0
174,1,770.0,1,0,0,0,0,0,0,0,1,0,0
327,1,10027.0,1,0,0,0,0,0,1,0,1,0,0
183,3,300.0,0,0,3,0,0,0,0,0,3,0,0
176,3,2110.0,3,0,0,0,0,0,0,0,3,0,0
174,1,940.0,1,0,0,0,0,0,0,0,1,0,0
175,1,730.0,1,0,0,0,0,0,0,0,1,0,0
172,3,3390.0,3,0,0,0,0,0,0,0,3,0,0
175,1,1910.0,1,0,0,0,0,0,0,0,1,0,0
170,1,710.0,1,0,0,0,0,0,0,0,1,0,0
173,1,1470.0,1,0,0,0,0,0,0,0,1,0,0
146,1,1210.0,1,0,0,0,0,0,0,0,1,0,0
328,1,127488.0,1,0,0,0,0,0,1,0,1,0,0
300,1,5911.0,1,0,0,0,0,0,0,0,1,0,0
175,1,2200.0,1,0,0,0,0,0,0,0,1,0,0
